block_id,direction,source_accession,target_accession,query_name,query_length,query_start,query_end,strand,target_name,target_length,target_start,target_end,matches,alignment_bases,identity,mapq,alignment_type,chain_score,secondary_score,qualifying,reciprocal
GCF_000005845.2_to_GCF_000026225.1:21,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2829797,2856190,-,NC_011740.1,4588711,357785,384271,24746,26496,0.93395229,60,P,12067,4889,true,false
GCF_000005845.2_to_GCF_000026225.1:22,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,753230,776509,-,NC_011740.1,4588711,2421284,2455294,21876,34254,0.63864074,60,P,12234,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:23,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,777214,812943,-,NC_011740.1,4588711,2391656,2420633,26544,35775,0.74197065,60,P,11070,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:24,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,452748,477306,-,NC_011740.1,4588711,2626762,2652766,22949,26031,0.88160270,60,P,11529,10848,true,true
GCF_000005845.2_to_GCF_000026225.1:25,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2140923,2165555,+,NC_011740.1,4588711,2183925,2208824,22872,24986,0.91539262,60,P,11650,1368,true,true
GCF_000005845.2_to_GCF_000026225.1:26,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,891213,916049,+,NC_011740.1,4588711,1023574,1050065,22848,26744,0.85432246,60,P,10370,5428,true,true
GCF_000005845.2_to_GCF_000026225.1:27,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4027608,4044122,-,NC_011740.1,4588711,3708930,3725279,15933,16526,0.96411715,60,P,12904,5085,true,true
GCF_000005845.2_to_GCF_000026225.1:28,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,987582,1017336,+,NC_011740.1,4588711,1114885,1137463,20931,29763,0.70325572,60,P,11371,5428,false,false
GCF_000005845.2_to_GCF_000026225.1:29,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2229533,2258738,+,NC_011740.1,4588711,2282188,2311271,26007,29424,0.88387031,60,P,10542,1368,true,true
GCF_000005845.2_to_GCF_000026225.1:30,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3349138,3385103,+,NC_011740.1,4588711,3268547,3300533,24496,40832,0.59992163,60,P,9606,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:31,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3532727,3552589,+,NC_011740.1,4588711,3427094,3447775,18531,20827,0.88975849,60,P,8927,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:32,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4449059,4467341,+,NC_011740.1,4588711,4416501,4435270,17212,18975,0.90708827,60,P,7248,4016,true,true
GCF_000005845.2_to_GCF_000026225.1:33,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2496902,2514192,-,NC_011740.1,4588711,791567,808783,16473,17292,0.95263706,60,P,10619,2724,true,true
GCF_000005845.2_to_GCF_000026225.1:34,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3592723,3612631,+,NC_011740.1,4588711,3495852,3516407,18605,20593,0.90346234,60,P,9089,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:35,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2418680,2437969,-,NC_011740.1,4588711,860033,879326,18079,19311,0.93620216,60,P,10676,2724,true,true
GCF_000005845.2_to_GCF_000026225.1:36,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,670481,687842,-,NC_011740.1,4588711,2513087,2531712,16529,18625,0.88746309,60,P,9050,10848,true,true
GCF_000005845.2_to_GCF_000026225.1:37,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2390047,2405256,-,NC_011740.1,4588711,896339,911545,14778,15209,0.97166152,60,P,12168,2724,true,true
GCF_000005845.2_to_GCF_000026225.1:38,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3192885,3215673,+,NC_011740.1,4588711,3061700,3081194,17405,23777,0.73200993,60,P,9400,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:39,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1169445,1187018,+,NC_011740.1,4588711,1313857,1331425,16588,17577,0.94373329,60,P,10504,0,true,true
GCF_000005845.2_to_GCF_000026225.1:40,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4565999,4580326,-,NC_011740.1,4588711,3159296,3178826,13989,19534,0.71613597,60,P,11131,0,false,false
GCF_000005845.2_to_GCF_000026225.1:41,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3322029,3348540,+,NC_011740.1,4588711,3241603,3267949,23492,26583,0.88372268,60,P,9493,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:42,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3275320,3297029,-,NC_011740.1,4588711,4455762,4474378,15487,24025,0.64462019,60,P,8038,0,false,false
GCF_000005845.2_to_GCF_000026225.1:43,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3569748,3592509,+,NC_011740.1,4588711,3475329,3494939,18056,22783,0.79252074,60,P,7389,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:44,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,619414,634970,-,NC_011740.1,4588711,2554449,2569764,14539,15556,0.93462330,60,P,6809,10848,true,true
GCF_000005845.2_to_GCF_000026225.1:45,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,89348,112059,+,NC_011740.1,4588711,111318,133913,20367,22739,0.89568583,60,P,7274,5026,true,true
GCF_000005845.2_to_GCF_000026225.1:46,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,593410,608010,-,NC_011740.1,4588711,2590855,2605831,13849,15104,0.91690943,60,P,7237,10848,true,true
GCF_000005845.2_to_GCF_000026225.1:47,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2878005,2892682,-,NC_011740.1,4588711,312782,327873,13961,15127,0.92291928,60,P,9192,4889,true,true
GCF_000005845.2_to_GCF_000026225.1:48,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4099395,4123423,-,NC_011740.1,4588711,3936489,3958923,20244,24092,0.84027893,60,P,7629,5105,false,false
GCF_000005845.2_to_GCF_000026225.1:49,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2082791,2097437,+,NC_011740.1,4588711,2120614,2135257,13927,14647,0.95084318,60,P,8739,1368,true,true
GCF_000005845.2_to_GCF_000026225.1:50,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,248362,262947,-,NC_011740.1,4588711,2795022,2810687,13166,16447,0.80051073,60,P,7839,274,false,false
GCF_000005845.2_to_GCF_000026225.1:51,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2291009,2304380,+,NC_011740.1,4588711,2343426,2356622,12647,13377,0.94542872,60,P,9352,1368,true,true
GCF_000005845.2_to_GCF_000026225.1:52,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4079921,4094350,-,NC_011740.1,4588711,3963599,3990237,13622,26667,0.51081861,60,P,7695,5105,false,false
GCF_000005845.2_to_GCF_000026225.1:53,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,131162,145003,+,NC_011740.1,4588711,152957,166664,13004,13874,0.93729278,60,P,7869,5026,true,true
GCF_000005845.2_to_GCF_000026225.1:54,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3083934,3098348,+,NC_011740.1,4588711,2945536,2959784,13429,14436,0.93024383,60,P,7775,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:55,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2744124,2756023,-,NC_011740.1,4588711,447927,471104,11442,23291,0.49126272,60,P,9132,4889,false,false
GCF_000005845.2_to_GCF_000026225.1:56,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4233668,4260003,+,NC_011740.1,4588711,4214361,4238055,20971,26445,0.79300435,60,P,4919,4016,false,false
GCF_000005845.2_to_GCF_000026225.1:57,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2211657,2227282,+,NC_011740.1,4588711,2266278,2281846,14467,15637,0.92517746,60,P,7639,1368,true,true
GCF_000005845.2_to_GCF_000026225.1:58,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4609458,4621767,+,NC_011740.1,4588711,4557447,4569420,11490,12322,0.93247849,60,P,8329,0,true,true
GCF_000005845.2_to_GCF_000026225.1:59,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3033205,3045101,+,NC_011740.1,4588711,2891762,2903547,11327,11906,0.95136906,60,P,7147,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:60,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4208000,4220307,+,NC_011740.1,4588711,4161194,4172970,11312,12325,0.91780933,60,P,7270,4016,true,true
GCF_000005845.2_to_GCF_000026225.1:61,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,970672,987226,+,NC_011740.1,4588711,1098176,1114523,14956,16569,0.90264953,60,P,7169,5428,true,true
GCF_000005845.2_to_GCF_000026225.1:62,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3046124,3060597,+,NC_011740.1,4588711,2904900,2919083,13216,14502,0.91132258,60,P,6256,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:63,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1316416,1328823,-,NC_011740.1,4588711,1733724,1746200,11751,12483,0.94136025,60,P,4647,12549,true,true
GCF_000005845.2_to_GCF_000026225.1:64,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1936645,1954409,-,NC_011740.1,4588711,1244189,1261841,15946,17804,0.89564143,60,P,5230,12549,true,false
GCF_000005845.2_to_GCF_000026225.1:65,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,12005,29136,+,NC_011740.1,4588711,10594,38365,13572,30331,0.44746299,60,P,8844,5026,false,false
GCF_000005845.2_to_GCF_000026225.1:66,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,721060,745523,-,NC_011740.1,4588711,2464844,2479639,13651,24475,0.55775281,60,P,5468,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:67,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4202525,4213166,-,NC_011740.1,4588711,3836042,3846691,10315,10653,0.96827185,60,P,8089,5105,true,true
GCF_000005845.2_to_GCF_000026225.1:68,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1273941,1286526,-,NC_011740.1,4588711,1779836,1792298,11751,12586,0.93365644,60,P,5135,12549,true,true
GCF_000005845.2_to_GCF_000026225.1:69,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3068210,3079383,+,NC_011740.1,4588711,2920225,2931273,10607,11173,0.94934216,60,P,6337,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:70,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4623110,4636072,+,NC_011740.1,4588711,4569720,4582990,11966,13444,0.89006248,60,P,6635,0,true,true
GCF_000005845.2_to_GCF_000026225.1:71,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1598668,1610771,-,NC_011740.1,4588711,1585896,1599737,11396,13853,0.82263770,60,P,4235,12549,false,false
GCF_000005845.2_to_GCF_000026225.1:72,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2652976,2664276,-,NC_011740.1,4588711,638621,649793,10550,11450,0.92139738,60,P,7435,2724,true,true
GCF_000005845.2_to_GCF_000026225.1:73,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1810134,1833235,-,NC_011740.1,4588711,1354260,1376168,19181,23197,0.82687416,60,P,3901,12549,false,false
GCF_000005845.2_to_GCF_000026225.1:74,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3680624,3695487,+,NC_011740.1,4588711,3591628,3606487,13452,14882,0.90391076,60,P,4905,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:75,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3844185,3854748,+,NC_011740.1,4588711,4064331,4074891,10043,10564,0.95068156,60,P,5997,4978,true,true
GCF_000005845.2_to_GCF_000026225.1:76,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,850332,866271,+,NC_011740.1,4588711,984819,999323,13200,15977,0.82618764,60,P,5660,5428,false,false
GCF_000005845.2_to_GCF_000026225.1:77,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2925000,2950566,-,NC_011740.1,4588711,266255,283378,15305,25589,0.59810856,60,P,5062,4889,false,false
GCF_000005845.2_to_GCF_000026225.1:78,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3741960,3760835,+,NC_011740.1,4588711,3657261,3672031,13355,18919,0.70590412,60,P,4133,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:79,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1074906,1086098,-,NC_011740.1,4588711,1958007,1968864,10242,11215,0.91324119,60,P,4069,12549,true,true
GCF_000005845.2_to_GCF_000026225.1:80,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3805243,3815091,+,NC_011740.1,4588711,4021954,4031802,9392,9849,0.95359935,60,P,6004,4978,false,false
GCF_000005845.2_to_GCF_000026225.1:81,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,487336,496986,-,NC_011740.1,4588711,2607664,2617144,9094,9653,0.94209054,60,P,5768,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:82,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2788972,2798499,-,NC_011740.1,4588711,415820,425343,9092,9527,0.95434030,60,P,5246,4889,false,false
GCF_000005845.2_to_GCF_000026225.1:83,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2904073,2917949,-,NC_011740.1,4588711,293679,311526,12475,17926,0.69591655,60,P,6231,4889,false,false
GCF_000005845.2_to_GCF_000026225.1:84,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,922435,933945,+,NC_011740.1,4588711,1056597,1068158,10609,11583,0.91591125,60,P,5410,5428,true,true
GCF_000005845.2_to_GCF_000026225.1:85,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2350063,2364206,-,NC_011740.1,4588711,935032,945180,9504,14164,0.67099689,60,P,5371,2724,false,false
GCF_000005845.2_to_GCF_000026225.1:86,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3234737,3247984,-,NC_011740.1,4588711,4483544,4496603,11843,13290,0.89112114,60,P,4468,0,true,true
GCF_000005845.2_to_GCF_000026225.1:87,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4374647,4383412,+,NC_011740.1,4588711,4307388,4316154,8378,8776,0.95464904,60,P,4770,4016,false,false
GCF_000005845.2_to_GCF_000026225.1:88,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1911694,1923809,-,NC_011740.1,4588711,1274538,1286632,11048,12117,0.91177684,60,P,3553,12549,true,true
GCF_000005845.2_to_GCF_000026225.1:89,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,513908,522833,+,NC_011740.1,4588711,569406,578449,8511,9044,0.94106590,60,P,3384,0,false,false
GCF_000005845.2_to_GCF_000026225.1:90,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,121910,129469,+,NC_011740.1,4588711,143819,151261,7280,7560,0.96296296,60,P,6426,5026,false,false
GCF_000005845.2_to_GCF_000026225.1:91,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3930488,3938795,+,NC_011740.1,4588711,4151386,4159692,7948,8307,0.95678344,60,P,5164,4978,false,false
GCF_000005845.2_to_GCF_000026225.1:92,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2866512,2877973,-,NC_011740.1,4588711,327905,339352,10453,11487,0.90998520,60,P,4405,4889,true,true
GCF_000005845.2_to_GCF_000026225.1:93,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,549686,557825,+,NC_011740.1,4588711,581865,590371,7760,8584,0.90400746,60,P,3681,0,false,false
GCF_000005845.2_to_GCF_000026225.1:94,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1794967,1802621,-,NC_011740.1,4588711,1381419,1389073,7409,7654,0.96799059,60,P,4309,12549,false,false
GCF_000005845.2_to_GCF_000026225.1:95,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3777250,3790299,+,NC_011740.1,4588711,3686777,3699557,11520,13055,0.88242053,60,P,3878,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:96,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4428604,4441365,+,NC_011740.1,4588711,4370465,4381988,10509,12768,0.82307331,60,P,2653,4016,false,false
GCF_000005845.2_to_GCF_000026225.1:97,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2193065,2201583,+,NC_011740.1,4588711,2242811,2255175,8089,12370,0.65392078,60,P,5208,1368,false,false
GCF_000005845.2_to_GCF_000026225.1:98,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3641542,3650586,+,NC_011740.1,4588711,3566930,3575977,8490,9050,0.93812155,60,P,3660,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:99,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,333556,342497,+,NC_011740.1,4588711,426425,435040,8144,8941,0.91086008,60,P,4956,55,false,false
GCF_000005845.2_to_GCF_000026225.1:100,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2591230,2600950,-,NC_011740.1,4588711,713301,723004,9002,9724,0.92575072,60,P,4825,2724,false,false
GCF_000005845.2_to_GCF_000026225.1:101,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1517755,1525953,+,NC_011740.1,4588711,1491587,1499788,7778,8201,0.94842092,60,P,4552,0,false,false
GCF_000005845.2_to_GCF_000026225.1:102,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,609580,617980,-,NC_011740.1,4588711,2571257,2579657,7934,8400,0.94452381,60,P,3576,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:103,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2440183,2449157,-,NC_011740.1,4588711,848935,857810,8323,8979,0.92694064,60,P,3879,2724,false,false
GCF_000005845.2_to_GCF_000026225.1:104,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,1755447,1764347,-,NC_011740.1,4588711,1405170,1414055,8335,8908,0.93567580,60,P,3424,12549,false,false
GCF_000005845.2_to_GCF_000026225.1:105,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3136683,3146363,+,NC_011740.1,4588711,2997509,3008179,8908,10742,0.82926829,60,P,3941,13173,false,false
GCF_000005845.2_to_GCF_000026225.1:106,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4362757,4373163,+,NC_011740.1,4588711,4295680,4306076,9530,10414,0.91511427,60,P,3484,4016,true,true
GCF_000005845.2_to_GCF_000026225.1:107,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,3553064,3563518,+,NC_011740.1,4588711,3448251,3458706,9539,10462,0.91177595,60,P,3741,13173,true,true
GCF_000005845.2_to_GCF_000026225.1:108,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,501561,511271,+,NC_011740.1,4588711,529867,540974,8755,11382,0.76919698,60,P,3251,0,false,false
GCF_000005845.2_to_GCF_000026225.1:109,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2372412,2381372,-,NC_011740.1,4588711,917870,926848,8326,8979,0.92727475,60,P,3750,2724,false,false
GCF_000005845.2_to_GCF_000026225.1:110,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,346495,354581,-,NC_011740.1,4588711,2731723,2739414,7306,8086,0.90353698,60,P,3589,10848,false,false
GCF_000005845.2_to_GCF_000026225.1:111,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4124210,4132268,-,NC_011740.1,4588711,3927142,3935700,7491,8686,0.86242229,60,P,4038,5105,false,false
GCF_000005845.2_to_GCF_000026225.1:112,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,4053648,4060277,-,NC_011740.1,4588711,4000362,4006879,6314,6663,0.94762119,60,P,4937,5105,false,false
GCF_000005845.2_to_GCF_000026225.1:113,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,2202255,2210820,+,NC_011740.1,4588711,2255859,2265427,7968,9570,0.83260188,60,P,3539,1368,false,false
GCF_000005845.2_to_GCF_000026225.1:114,GCF_000005845.2_to_GCF_000026225.1,GCF_000005845.2,GCF_000026225.1,NC_000913.3,4641652,169339,176941,+,NC_011740.1,4588711,191169,198648,7049,7603,0.92713403,60,P,4029,5026,false,false
